iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CAN,North America,Canada,2020-01-26,1.0,1.0,,,,,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-01-27,1.0,0.0,,,,,0.026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-01-28,2.0,1.0,,,,,0.053,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-01-29,2.0,0.0,,,,,0.053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-01-30,2.0,0.0,,,,,0.053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-01-31,4.0,2.0,0.571,,,0.0,0.106,0.053,0.015,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-01,4.0,0.0,0.571,,,0.0,0.106,0.0,0.015,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-02,4.0,0.0,0.429,,,0.0,0.106,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-03,4.0,0.0,0.429,,,0.0,0.106,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-04,4.0,0.0,0.286,,,0.0,0.106,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-05,5.0,1.0,0.429,,,0.0,0.132,0.026,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-06,5.0,0.0,0.429,,,0.0,0.132,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-07,7.0,2.0,0.429,,,0.0,0.185,0.053,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-08,7.0,0.0,0.429,,,0.0,0.185,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-09,7.0,0.0,0.429,,,0.0,0.185,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-10,7.0,0.0,0.429,,,0.0,0.185,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-11,7.0,0.0,0.429,,,0.0,0.185,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-12,7.0,0.0,0.286,,,0.0,0.185,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-13,7.0,0.0,0.286,,,0.0,0.185,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-14,7.0,0.0,0.0,,,0.0,0.185,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-15,7.0,0.0,0.0,,,0.0,0.185,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-16,7.0,0.0,0.0,,,0.0,0.185,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-17,8.0,1.0,0.143,,,0.0,0.212,0.026,0.004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-18,8.0,0.0,0.143,,,0.0,0.212,0.0,0.004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-19,8.0,0.0,0.143,,,0.0,0.212,0.0,0.004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-20,8.0,0.0,0.143,,,0.0,0.212,0.0,0.004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-21,9.0,1.0,0.286,,,0.0,0.238,0.026,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-22,9.0,0.0,0.286,,,0.0,0.238,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-23,9.0,0.0,0.286,,,0.0,0.238,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-24,10.0,1.0,0.286,,,0.0,0.265,0.026,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-25,11.0,1.0,0.429,,,0.0,0.291,0.026,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-26,11.0,0.0,0.429,,,0.0,0.291,0.0,0.011,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-27,13.0,2.0,0.714,,,0.0,0.344,0.053,0.019,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-28,14.0,1.0,0.714,,,0.0,0.371,0.026,0.019,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-02-29,20.0,6.0,1.571,,,0.0,0.53,0.159,0.042,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-01,24.0,4.0,2.143,,,0.0,0.636,0.106,0.057,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-02,27.0,3.0,2.429,,,0.0,0.715,0.079,0.064,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-03,30.0,3.0,2.714,,,0.0,0.795,0.079,0.072,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-04,33.0,3.0,3.143,,,0.0,0.874,0.079,0.083,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-05,37.0,4.0,3.429,,,0.0,0.98,0.106,0.091,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-06,49.0,12.0,5.0,,,0.0,1.298,0.318,0.132,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-07,54.0,5.0,4.857,,,0.0,1.431,0.132,0.129,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-08,64.0,10.0,5.714,,,0.0,1.696,0.265,0.151,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-09,77.0,13.0,7.143,1.0,1.0,0.143,2.04,0.344,0.189,0.026,0.026,0.004,,0.0,0.0,4.0,0.106,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-10,79.0,2.0,7.0,1.0,0.0,0.143,2.093,0.053,0.185,0.026,0.0,0.004,,0.0,0.0,5.0,0.132,,,,,,,,,,,,,,,,,,,,,,,2.78,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-11,108.0,29.0,10.714,1.0,0.0,0.143,2.862,0.768,0.284,0.026,0.0,0.004,,0.0,0.0,5.0,0.132,,,,,,11052.0,0.293,,,,,,people tested,,,,,,,,,,13.89,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-12,117.0,9.0,11.429,1.0,0.0,0.143,3.1,0.238,0.303,0.026,0.0,0.004,2.55,0.0,0.0,5.0,0.132,,,,,4162.0,15214.0,0.403,0.11,,,,,people tested,,,,,,,,,,22.22,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-13,193.0,76.0,20.571,1.0,0.0,0.143,5.114,2.014,0.545,0.026,0.0,0.004,2.59,1.0,0.026,7.0,0.185,,,,,,,,,,,,,people tested,,,,,,,,,,22.22,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-14,198.0,5.0,20.571,1.0,0.0,0.143,5.246,0.132,0.545,0.026,0.0,0.004,2.58,2.0,0.053,9.0,0.238,,,,,,22438.0,0.595,,,,,,people tested,,,,,,,,,,24.07,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-15,252.0,54.0,26.857,1.0,0.0,0.143,6.677,1.431,0.712,0.026,0.0,0.004,2.61,2.0,0.053,9.0,0.238,,,,,2568.0,25006.0,0.663,0.068,,,,,people tested,,,,,,,,,,24.07,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-16,415.0,163.0,48.286,4.0,3.0,0.429,10.996,4.319,1.279,0.106,0.079,0.011,2.64,2.0,0.053,17.0,0.45,,,,,12753.0,37759.0,1.0,0.338,,,,,people tested,,,,,,,,,,43.52,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-17,478.0,63.0,57.0,6.0,2.0,0.714,12.665,1.669,1.51,0.159,0.053,0.019,2.6,6.0,0.159,22.0,0.583,,,,,6446.0,44205.0,1.171,0.171,,,,,people tested,,,,,,,,,,43.52,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-18,657.0,179.0,78.429,11.0,5.0,1.429,17.408,4.743,2.078,0.291,0.132,0.038,2.59,14.0,0.371,31.0,0.821,,,,,9370.0,53575.0,1.42,0.248,6075.0,0.161,0.013,77.5,people tested,,,,,,,,,,61.11,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-19,800.0,143.0,97.571,11.0,0.0,1.429,21.196,3.789,2.585,0.291,0.0,0.038,2.56,16.0,0.424,42.0,1.113,,,,,12305.0,65880.0,1.746,0.326,7238.0,0.192,0.013,74.2,people tested,,,,,,,,,,61.11,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-20,943.0,143.0,107.143,15.0,4.0,2.0,24.985,3.789,2.839,0.397,0.106,0.053,2.53,24.0,0.636,52.0,1.378,,,,,10963.0,76843.0,2.036,0.29,8288.0,0.22,0.013,77.4,people tested,,,,,,,,,,71.3,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-21,1277.0,334.0,154.143,19.0,4.0,2.571,33.835,8.85,4.084,0.503,0.106,0.068,2.52,31.0,0.821,68.0,1.802,,,,,12069.0,88912.0,2.356,0.32,9496.0,0.252,0.016,61.6,people tested,,,,,,,,,,71.3,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-22,1469.0,192.0,173.857,22.0,3.0,3.0,38.922,5.087,4.606,0.583,0.079,0.079,2.48,35.0,0.927,76.0,2.014,,,,,9941.0,98853.0,2.619,0.263,10550.0,0.28,0.016,60.7,people tested,,,,,,,,,,71.3,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-23,2088.0,619.0,239.0,29.0,7.0,3.571,55.323,16.401,6.332,0.768,0.185,0.095,2.46,44.0,1.166,103.0,2.729,,,,,8370.0,107223.0,2.841,0.222,9923.0,0.263,0.024,41.5,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-24,2790.0,702.0,330.286,33.0,4.0,3.857,73.923,18.6,8.751,0.874,0.106,0.102,2.4,64.0,1.696,153.0,4.054,,,,,17915.0,125138.0,3.316,0.475,11562.0,0.306,0.029,35.0,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-25,3251.0,461.0,370.571,42.0,9.0,4.429,86.137,12.214,9.819,1.113,0.238,0.117,2.32,72.0,1.908,176.0,4.663,,,,,22727.0,147865.0,3.918,0.602,13470.0,0.357,0.028,36.3,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-26,4042.0,791.0,463.143,57.0,15.0,6.571,107.095,20.958,12.271,1.51,0.397,0.174,2.25,82.0,2.173,216.0,5.723,,,,,13814.0,161679.0,4.284,0.366,13686.0,0.363,0.034,29.6,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-27,4682.0,640.0,534.143,66.0,9.0,7.286,124.052,16.957,14.152,1.749,0.238,0.193,2.18,89.0,2.358,260.0,6.889,,,,,9041.0,170720.0,4.523,0.24,13411.0,0.355,0.04,25.1,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-28,5576.0,894.0,614.143,82.0,16.0,9.0,147.739,23.687,16.272,2.173,0.424,0.238,2.11,125.0,3.312,294.0,7.79,,,,,16804.0,187524.0,4.969,0.445,14087.0,0.373,0.044,22.9,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-29,6280.0,704.0,687.286,96.0,14.0,10.571,166.392,18.653,18.21,2.544,0.371,0.28,2.04,142.0,3.762,329.0,8.717,,,,,22987.0,210511.0,5.578,0.609,15951.0,0.423,0.043,23.2,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-30,7398.0,1118.0,758.571,125.0,29.0,13.714,196.014,29.622,20.099,3.312,0.768,0.363,1.99,157.0,4.16,406.0,10.757,,,,,15270.0,225781.0,5.982,0.405,16937.0,0.449,0.045,22.3,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-03-31,8527.0,1129.0,819.571,152.0,27.0,17.0,225.928,29.913,21.715,4.027,0.715,0.45,1.92,165.0,4.372,482.0,12.771,,,,,15433.0,241214.0,6.391,0.409,16582.0,0.439,0.049,20.2,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-01,9560.0,1033.0,901.286,175.0,23.0,19.0,253.298,27.37,23.88,4.637,0.609,0.503,1.86,174.0,4.61,526.0,13.937,,,,,14795.0,256009.0,6.783,0.392,15449.0,0.409,0.058,17.1,people tested,,,,,,,,,,74.54,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-02,11284.0,1724.0,1034.571,224.0,49.0,23.857,298.976,45.678,27.412,5.935,1.298,0.632,1.81,362.0,9.591,993.0,26.31,,,,,17733.0,273742.0,7.253,0.47,16009.0,0.424,0.065,15.5,people tested,,,,,,,,,,74.54,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-03,12437.0,1153.0,1107.857,277.0,53.0,30.143,329.525,30.549,29.353,7.339,1.404,0.799,1.74,397.0,10.519,1129.0,29.913,,,,,21399.0,295141.0,7.82,0.567,17774.0,0.471,0.062,16.0,people tested,,,,,,,,,,74.54,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-04,12978.0,541.0,1057.429,360.0,83.0,39.714,343.86,14.334,28.017,9.538,2.199,1.052,1.68,424.0,11.234,1216.0,32.219,,,,,16906.0,312047.0,8.268,0.448,17789.0,0.471,0.059,16.8,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-05,15756.0,2778.0,1353.714,435.0,75.0,48.429,417.464,73.605,35.867,11.526,1.987,1.283,1.65,455.0,12.055,1272.0,33.702,,,,,12814.0,324861.0,8.607,0.34,16336.0,0.433,0.083,12.1,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-06,16563.0,807.0,1309.286,520.0,85.0,56.429,438.846,21.382,34.69,13.778,2.252,1.495,1.58,486.0,12.877,1351.0,35.796,,,,,12021.0,336882.0,8.926,0.319,15872.0,0.421,0.082,12.1,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-07,17872.0,1309.0,1335.0,581.0,61.0,61.286,473.529,34.683,35.372,15.394,1.616,1.624,1.53,505.0,13.38,1430.0,37.889,,,,,5164.0,342046.0,9.063,0.137,14405.0,0.382,0.093,10.8,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-08,19141.0,1269.0,1368.714,648.0,67.0,67.571,507.152,33.623,36.265,17.169,1.775,1.79,1.48,523.0,13.857,1467.0,38.869,,,,,19999.0,362045.0,9.593,0.53,15148.0,0.401,0.09,11.1,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-09,20654.0,1513.0,1338.571,771.0,123.0,78.143,547.24,40.088,35.466,20.428,3.259,2.07,1.44,561.0,14.864,1538.0,40.75,,,,,13333.0,375378.0,9.946,0.353,14519.0,0.385,0.092,10.8,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-10,22059.0,1405.0,1374.571,867.0,96.0,84.286,584.466,37.226,36.42,22.972,2.544,2.233,1.4,542.0,14.361,1629.0,43.161,,,,,16073.0,391451.0,10.372,0.426,13759.0,0.365,0.1,10.0,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-11,23316.0,1257.0,1476.857,986.0,119.0,89.429,617.771,33.305,39.13,26.125,3.153,2.369,1.37,561.0,14.864,1696.0,44.936,,,,,13276.0,404727.0,10.723,0.352,13240.0,0.351,0.112,9.0,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-12,24299.0,983.0,1220.429,1095.0,109.0,94.286,643.816,26.045,32.336,29.013,2.888,2.498,1.34,570.0,15.102,1792.0,47.48,,,,,17549.0,422276.0,11.188,0.465,13916.0,0.369,0.088,11.4,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-04-13,25680.0,1381.0,1302.429,1225.0,130.0,100.714,680.406,36.59,34.509,32.457,3.444,2.668,1.32,576.0,15.261,1872.0,49.6,,,,,15275.0,437551.0,11.593,0.405,14381.0,0.381,0.091,11.0,people tested,,,,,,,,,,72.69,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
